candidate_name,decision,append_to_taxonomy,existing_canonical_class,images,instances,eligible_images,eligible_instances,source_count,eligible_source_count,sources,eligible_sources,raw_labels,dominant_candidate_origin,hold_reasons,targeted_collection_lanes,decision_reason
08,reject,False,,300,300,0,0,1,0,somboonthamgemmy/foodydudy,,08,classification_pseudo_box_review,source_decision:HOLD_FORMAT_VERIFY,,numeric_or_placeholder_label
09,reject,False,,300,300,0,0,1,0,somboonthamgemmy/foodydudy,,09,classification_pseudo_box_review,source_decision:HOLD_FORMAT_VERIFY,,numeric_or_placeholder_label
048,reject,False,,293,293,0,0,1,0,yihfeng/chinesefoodnet,,048,classification_pseudo_box_review,source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
128,reject,False,,282,282,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,128,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
042,reject,False,,274,274,0,0,1,0,yihfeng/chinesefoodnet,,042,classification_pseudo_box_review,source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
029,reject,False,,264,264,0,0,1,0,yihfeng/chinesefoodnet,,029,classification_pseudo_box_review,source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
160,reject,False,,255,255,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,160,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
184,reject,False,,255,255,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,184,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
181,reject,False,,251,251,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,181,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
194,reject,False,,243,243,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,194,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
68,reject,False,,224,224,0,0,1,0,shanemarvinmay/food-image-dataset,,68,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
186,reject,False,,221,221,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,186,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
109,reject,False,,216,216,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,109,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
192,reject,False,,207,207,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,192,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
49,reject,False,,181,181,0,0,1,0,shanemarvinmay/food-image-dataset,,49,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
046,reject,False,,177,177,0,0,1,0,yihfeng/chinesefoodnet,,046,classification_pseudo_box_review,source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
9,reject,False,,169,169,0,0,1,0,shanemarvinmay/food-image-dataset,,9,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
92,reject,False,,167,167,0,0,1,0,shanemarvinmay/food-image-dataset,,92,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
91,reject,False,,165,165,0,0,1,0,shanemarvinmay/food-image-dataset,,91,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
70,reject,False,,158,158,0,0,1,0,shanemarvinmay/food-image-dataset,,70,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
55,reject,False,,154,154,0,0,1,0,shanemarvinmay/food-image-dataset,,55,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
98,reject,False,,153,153,0,0,1,0,shanemarvinmay/food-image-dataset,,98,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
169,reject,False,,148,148,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,169,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
69,reject,False,,147,147,0,0,1,0,shanemarvinmay/food-image-dataset,,69,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
76,reject,False,,147,147,0,0,1,0,shanemarvinmay/food-image-dataset,,76,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
83,reject,False,,142,142,0,0,1,0,shanemarvinmay/food-image-dataset,,83,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
56,reject,False,,140,140,0,0,1,0,shanemarvinmay/food-image-dataset,,56,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
99,reject,False,,138,138,0,0,1,0,shanemarvinmay/food-image-dataset,,99,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
60,reject,False,,135,135,0,0,1,0,shanemarvinmay/food-image-dataset,,60,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
049,reject,False,,133,133,0,0,1,0,yihfeng/chinesefoodnet,,049,classification_pseudo_box_review,source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
67,reject,False,,131,131,0,0,1,0,shanemarvinmay/food-image-dataset,,67,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
86,reject,False,,128,128,0,0,1,0,shanemarvinmay/food-image-dataset,,86,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
82,reject,False,,126,126,0,0,1,0,shanemarvinmay/food-image-dataset,,82,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
96,reject,False,,126,126,0,0,1,0,shanemarvinmay/food-image-dataset,,96,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
84,reject,False,,125,125,0,0,1,0,shanemarvinmay/food-image-dataset,,84,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
48,reject,False,,124,124,0,0,1,0,shanemarvinmay/food-image-dataset,,48,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
50,reject,False,,122,122,0,0,1,0,shanemarvinmay/food-image-dataset,,50,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
78,reject,False,,122,122,0,0,1,0,shanemarvinmay/food-image-dataset,,78,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
64,reject,False,,120,120,0,0,1,0,shanemarvinmay/food-image-dataset,,64,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
221,reject,False,,119,119,0,0,1,0,shanemarvinmay/food-image-dataset,,221,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
249,reject,False,,119,119,0,0,1,0,shanemarvinmay/food-image-dataset,,249,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
251,reject,False,,118,118,0,0,1,0,shanemarvinmay/food-image-dataset,,251,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
252,reject,False,,118,118,0,0,1,0,shanemarvinmay/food-image-dataset,,252,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
54,reject,False,,118,118,0,0,1,0,shanemarvinmay/food-image-dataset,,54,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
79,reject,False,,118,118,0,0,1,0,shanemarvinmay/food-image-dataset,,79,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
235,reject,False,,117,117,0,0,1,0,shanemarvinmay/food-image-dataset,,235,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
247,reject,False,,117,117,0,0,1,0,shanemarvinmay/food-image-dataset,,247,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
256,reject,False,,117,117,0,0,1,0,shanemarvinmay/food-image-dataset,,256,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
63,reject,False,,117,117,0,0,1,0,shanemarvinmay/food-image-dataset,,63,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
72,reject,False,,117,117,0,0,1,0,shanemarvinmay/food-image-dataset,,72,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
90,reject,False,,117,117,0,0,1,0,shanemarvinmay/food-image-dataset,,90,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
242,reject,False,,116,116,0,0,1,0,shanemarvinmay/food-image-dataset,,242,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
253,reject,False,,116,116,0,0,1,0,shanemarvinmay/food-image-dataset,,253,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
59,reject,False,,116,116,0,0,1,0,shanemarvinmay/food-image-dataset,,59,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
225,reject,False,,115,115,0,0,1,0,shanemarvinmay/food-image-dataset,,225,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
255,reject,False,,115,115,0,0,1,0,shanemarvinmay/food-image-dataset,,255,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
81,reject,False,,115,115,0,0,1,0,shanemarvinmay/food-image-dataset,,81,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
85,reject,False,,115,115,0,0,1,0,shanemarvinmay/food-image-dataset,,85,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
89,reject,False,,115,115,0,0,1,0,shanemarvinmay/food-image-dataset,,89,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
212,reject,False,,114,114,0,0,1,0,shanemarvinmay/food-image-dataset,,212,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
218,reject,False,,114,114,0,0,1,0,shanemarvinmay/food-image-dataset,,218,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
222,reject,False,,114,114,0,0,1,0,shanemarvinmay/food-image-dataset,,222,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
229,reject,False,,114,114,0,0,1,0,shanemarvinmay/food-image-dataset,,229,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
239,reject,False,,114,114,0,0,1,0,shanemarvinmay/food-image-dataset,,239,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
241,reject,False,,113,113,0,0,1,0,shanemarvinmay/food-image-dataset,,241,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
246,reject,False,,113,113,0,0,1,0,shanemarvinmay/food-image-dataset,,246,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
216,reject,False,,112,112,0,0,1,0,shanemarvinmay/food-image-dataset,,216,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
213,reject,False,,111,111,0,0,1,0,shanemarvinmay/food-image-dataset,,213,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
220,reject,False,,111,111,0,0,1,0,shanemarvinmay/food-image-dataset,,220,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
244,reject,False,,111,111,0,0,1,0,shanemarvinmay/food-image-dataset,,244,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
245,reject,False,,111,111,0,0,1,0,shanemarvinmay/food-image-dataset,,245,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
65,reject,False,,111,111,0,0,1,0,shanemarvinmay/food-image-dataset,,65,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
77,reject,False,,111,111,0,0,1,0,shanemarvinmay/food-image-dataset,,77,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
93,reject,False,,111,111,0,0,1,0,shanemarvinmay/food-image-dataset,,93,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
223,reject,False,,110,110,0,0,1,0,shanemarvinmay/food-image-dataset,,223,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
227,reject,False,,110,110,0,0,1,0,shanemarvinmay/food-image-dataset,,227,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
243,reject,False,,110,110,0,0,1,0,shanemarvinmay/food-image-dataset,,243,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
62,reject,False,,110,110,0,0,1,0,shanemarvinmay/food-image-dataset,,62,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
80,reject,False,,110,110,0,0,1,0,shanemarvinmay/food-image-dataset,,80,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
226,reject,False,,109,109,0,0,1,0,shanemarvinmay/food-image-dataset,,226,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
236,reject,False,,109,109,0,0,1,0,shanemarvinmay/food-image-dataset,,236,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
250,reject,False,,109,109,0,0,1,0,shanemarvinmay/food-image-dataset,,250,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
58,reject,False,,109,109,0,0,1,0,shanemarvinmay/food-image-dataset,,58,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
71,reject,False,,109,109,0,0,1,0,shanemarvinmay/food-image-dataset,,71,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
74,reject,False,,109,109,0,0,1,0,shanemarvinmay/food-image-dataset,,74,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
88,reject,False,,109,109,0,0,1,0,shanemarvinmay/food-image-dataset,,88,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
224,reject,False,,108,108,0,0,1,0,shanemarvinmay/food-image-dataset,,224,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
230,reject,False,,108,108,0,0,1,0,shanemarvinmay/food-image-dataset,,230,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
238,reject,False,,108,108,0,0,1,0,shanemarvinmay/food-image-dataset,,238,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
53,reject,False,,108,108,0,0,1,0,shanemarvinmay/food-image-dataset,,53,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
61,reject,False,,108,108,0,0,1,0,shanemarvinmay/food-image-dataset,,61,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
94,reject,False,,108,108,0,0,1,0,shanemarvinmay/food-image-dataset,,94,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
233,reject,False,,107,107,0,0,1,0,shanemarvinmay/food-image-dataset,,233,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
240,reject,False,,107,107,0,0,1,0,shanemarvinmay/food-image-dataset,,240,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
66,reject,False,,107,107,0,0,1,0,shanemarvinmay/food-image-dataset,,66,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
73,reject,False,,107,107,0,0,1,0,shanemarvinmay/food-image-dataset,,73,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
214,reject,False,,106,106,0,0,1,0,shanemarvinmay/food-image-dataset,,214,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
215,reject,False,,106,106,0,0,1,0,shanemarvinmay/food-image-dataset,,215,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
219,reject,False,,106,106,0,0,1,0,shanemarvinmay/food-image-dataset,,219,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
237,reject,False,,106,106,0,0,1,0,shanemarvinmay/food-image-dataset,,237,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
210,reject,False,,105,105,0,0,1,0,shanemarvinmay/food-image-dataset,,210,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
248,reject,False,,105,105,0,0,1,0,shanemarvinmay/food-image-dataset,,248,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
51,reject,False,,105,105,0,0,1,0,shanemarvinmay/food-image-dataset,,51,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
75,reject,False,,105,105,0,0,1,0,shanemarvinmay/food-image-dataset,,75,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
95,reject,False,,105,105,0,0,1,0,shanemarvinmay/food-image-dataset,,95,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
209,reject,False,,104,104,0,0,1,0,shanemarvinmay/food-image-dataset,,209,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
211,reject,False,,104,104,0,0,1,0,shanemarvinmay/food-image-dataset,,211,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED,,numeric_or_placeholder_label
