candidate_name,decision,append_to_taxonomy,existing_canonical_class,images,instances,eligible_images,eligible_instances,source_count,eligible_source_count,sources,eligible_sources,raw_labels,dominant_candidate_origin,hold_reasons,decision_reason
ham_turkey,reject,False,,54,54,27,27,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,ham-turkey,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
perch_fillets_lake,reject,False,,54,54,27,27,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,perch-fillets-lake,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
soup_tomato,reject,False,,54,54,27,27,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,soup-tomato,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
croque_monsieur,reject,False,,52,64,26,32,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,croque-monsieur,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
faux_mage_cashew_vegan_chers,reject,False,,52,52,26,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,faux-mage-cashew-vegan-chers,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
lasagne_vegetable_prepared,reject,False,,52,52,26,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,lasagne-vegetable-prepared,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
linseeds,reject,False,,52,54,26,27,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,linseeds,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
milk_chocolate_with_hazelnuts,reject,False,,52,52,26,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,milk-chocolate-with-hazelnuts,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
popcorn_salted,reject,False,,52,52,26,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,popcorn-salted,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
rice_jasmin,reject,False,,52,52,26,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,rice-jasmin,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
tomato_stewed_without_addition_of_fat_without_addition_of_salt,reject,False,,52,52,26,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,tomato-stewed-without-addition-of-fat-without-addition-of-salt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
fig,reject,False,,26,26,26,26,1,1,foodseg103,foodseg103,fig,segmentation_or_mask,,too_few_eligible_images
aperitif_with_alcohol_aperol_spritz,reject,False,,50,52,25,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,aperitif-with-alcohol-aperol-spritz,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
damson_plum,reject,False,,50,50,25,25,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,damson-plum,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
maple_syrup_concentrate,reject,False,,50,54,25,27,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,maple-syrup-concentrate,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
philadelphia,reject,False,,50,50,25,25,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,philadelphia,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
pie_rhubarb_baked_with_cake_dough,reject,False,,50,52,25,26,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,pie-rhubarb-baked-with-cake-dough,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
cooked_sausage,reject,False,,48,50,24,25,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,cooked-sausage,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
kebab_in_pita_bread,reject,False,,48,48,24,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,kebab-in-pita-bread,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
mushroom_average_stewed_without_addition_of_fat_without_addition_of_salt,reject,False,,48,50,24,25,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,mushroom-average-stewed-without-addition-of-fat-without-addition-of-salt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
prosecco,reject,False,,48,48,24,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,prosecco,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
soup_cream_of_vegetables,reject,False,,48,48,24,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,soup-cream-of-vegetables,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
soup_miso,reject,False,,48,48,24,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,soup-miso,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
sugar_glazing,reject,False,,48,48,24,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,sugar-glazing,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
melon,reject,False,,24,24,24,24,1,1,foodseg103,foodseg103,melon,segmentation_or_mask,,too_few_eligible_images
apricot_dried,reject,False,,46,48,23,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,apricot-dried,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
grissini,reject,False,,46,46,23,23,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,grissini,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
margarine,reject,False,,46,48,23,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,margarine,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
mix_of_dried_fruits_and_nuts,reject,False,,46,46,23,23,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,mix-of-dried-fruits-and-nuts,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
smoked_cooked_sausage_of_pork_and_beef_meat_sausag,reject,False,,46,46,23,23,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,smoked-cooked-sausage-of-pork-and-beef-meat-sausag,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
turnover_with_meat_small_meat_pie_empanadas,reject,False,,46,48,23,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,turnover-with-meat-small-meat-pie-empanadas,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
white_chocolate,reject,False,,46,46,23,23,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,white-chocolate,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
cashew,reject,False,,23,23,23,23,1,1,foodseg103,foodseg103,cashew,segmentation_or_mask,,too_few_eligible_images
chorizo,reject,False,,44,46,22,23,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,chorizo,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
soya_drink_soy_milk,reject,False,,44,46,22,23,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,soya-drink-soy-milk,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
soya_yaourt_yahourt_yogourt_ou_yoghourt,reject,False,,44,44,22,22,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,soya-yaourt-yahourt-yogourt-ou-yoghourt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
salad,reject,False,,22,22,22,22,1,1,foodseg103,foodseg103,salad,segmentation_or_mask,,base_reject_alias
dumplings,reject,False,,1042,1042,21,21,3,1,food41|food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,dumplings,classification_pseudo_box_review,source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
macaroon,reject,False,,42,42,21,21,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,macaroon,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
sekt,reject,False,,42,46,21,23,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,sekt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
brazil_nut,reject,False,,40,48,20,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,brazil-nut,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
champagne,reject,False,,40,42,20,21,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,champagne,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
pastry_flaky,reject,False,,40,44,20,22,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,pastry-flaky,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
soup_potato,reject,False,,40,44,20,22,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,soup-potato,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
black_forest_tart,reject,False,,38,44,19,22,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,black-forest-tart,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
blackberry,reject,False,,38,38,19,19,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,blackberry,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
cake_marble,reject,False,,38,38,19,19,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,cake-marble,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
cake_salted,reject,False,,38,38,19,19,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,cake-salted,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
chocolate_milk_chocolate_drink,reject,False,,38,44,19,22,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,chocolate-milk-chocolate-drink,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
ice_cubes,reject,False,,38,48,19,24,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,ice-cubes,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
italian_salad_dressing,reject,False,,38,38,19,19,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,italian-salad-dressing,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
m_m_s,reject,False,,38,38,19,19,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,m-m-s,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
mango_dried,reject,False,,38,40,19,20,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,mango-dried,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
wonton_dumplings,reject,False,,19,19,19,19,1,1,foodseg103,foodseg103,wonton dumplings,segmentation_or_mask,,too_few_eligible_images
corn_flakes,reject,False,,36,44,18,22,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,corn-flakes,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
gummi_bears_fruit_jellies_jelly_babies_with_fruit_essence,reject,False,,36,36,18,18,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,gummi-bears-fruit-jellies-jelly-babies-with-fruit-essence,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
bagel_without_filling,reject,False,,34,36,17,18,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,bagel-without-filling,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
buckwheat_pancake,reject,False,,34,34,17,17,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,buckwheat-pancake,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
oat_milk,reject,False,,34,34,17,17,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,oat-milk,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
okra,reject,False,,17,17,17,17,1,1,foodseg103,foodseg103,okra,segmentation_or_mask,,too_few_eligible_images
chocolate_filled,reject,False,,32,34,16,17,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,chocolate-filled,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
light_beer,reject,False,,32,32,16,16,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,light-beer,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
tea_ginger,reject,False,,32,38,16,19,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,tea-ginger,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
tea_rooibos,reject,False,,32,32,16,16,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,tea-rooibos,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
tea_fruit,reject,False,,30,32,15,16,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,tea-fruit,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
tea_spice,reject,False,,30,32,15,16,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,tea-spice,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
popcorn,reject,False,,14,14,14,14,1,1,foodseg103,foodseg103,popcorn,segmentation_or_mask,,too_few_eligible_images
oil,reject,False,,26,26,13,13,2,1,food_recognition_2022|food_recognition_2022_dataset,food_recognition_2022_dataset,oil,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,too_few_eligible_images
king_oyster_mushroom,reject,False,,13,13,13,13,1,1,foodseg103,foodseg103,king oyster mushroom,segmentation_or_mask,,too_few_eligible_images
seaweed,reject,False,,12,12,12,12,1,1,foodseg103,foodseg103,seaweed,segmentation_or_mask,,too_few_eligible_images
date,reject,False,,9,9,9,9,1,1,foodseg103,foodseg103,date,segmentation_or_mask,,too_few_eligible_images
enoki_mushroom,reject,False,,9,9,9,9,1,1,foodseg103,foodseg103,enoki mushroom,segmentation_or_mask,,too_few_eligible_images
oyster_mushroom,reject,False,,9,9,9,9,1,1,foodseg103,foodseg103,oyster mushroom,segmentation_or_mask,,too_few_eligible_images
bamboo_shoots,reject,False,,6,6,6,6,1,1,foodseg103,foodseg103,bamboo shoots,segmentation_or_mask,,too_few_eligible_images
hamburg,reject,False,,6,6,6,6,1,1,foodseg103,foodseg103,hamburg,segmentation_or_mask,,too_few_eligible_images
pudding,reject,False,,5,5,5,5,1,1,foodseg103,foodseg103,pudding,segmentation_or_mask,,too_few_eligible_images
egg_tart,reject,False,,4,4,4,4,1,1,foodseg103,foodseg103,egg tart,segmentation_or_mask,,too_few_eligible_images
kelp,reject,False,,3,3,3,3,1,1,foodseg103,foodseg103,kelp,segmentation_or_mask,,too_few_eligible_images
