candidate_name,decision,append_to_taxonomy,existing_canonical_class,images,instances,eligible_images,eligible_instances,source_count,eligible_source_count,sources,eligible_sources,raw_labels,dominant_candidate_origin,hold_reasons,targeted_collection_lanes,decision_reason
dumplings,reject,False,,3109,3109,21,21,5,1,awsaf49/food-recognition-2022-dataset|kmader/food41|sainikhileshreddy/food-recognition-2022|shanemarvinmay/food-image-dataset|zachaluza/cnfood-241,awsaf49/food-recognition-2022-dataset,Dumplings|dumplings,classification_pseudo_box_review,private_or_noncommercial_license:cc-by-nc-3.0|source_decision:HOLD_CLASSIFICATION_ONLY|source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
macaroon,reject,False,,42,42,21,21,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,macaroon,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
sekt,reject,False,,42,46,21,23,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,sekt,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
brazil_nut,reject,False,,40,48,20,24,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,brazil-nut,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
champagne,reject,False,,40,42,20,21,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,champagne,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
pastry_flaky,reject,False,,40,44,20,22,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,pastry-flaky,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
soup_potato,reject,False,,40,44,20,22,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,soup-potato,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
black_forest_tart,reject,False,,38,44,19,22,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,black-forest-tart,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
cake_marble,reject,False,,38,38,19,19,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,cake-marble,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
cake_salted,reject,False,,38,38,19,19,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,cake-salted,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
chocolate_milk_chocolate_drink,reject,False,,38,44,19,22,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,chocolate-milk-chocolate-drink,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
ice_cubes,reject,False,,38,48,19,24,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,ice-cubes,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
italian_salad_dressing,reject,False,,38,38,19,19,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,italian-salad-dressing,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
m_m_s,reject,False,,38,38,19,19,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,m-m-s,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
mango_dried,reject,False,,38,40,19,20,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,mango-dried,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
wonton_dumplings,reject,False,,19,19,19,19,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,wonton dumplings,segmentation_or_mask,,,too_few_eligible_images
corn_flakes,reject,False,,36,44,18,22,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,corn-flakes,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
gummi_bears_fruit_jellies_jelly_babies_with_fruit_essence,reject,False,,36,36,18,18,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,gummi-bears-fruit-jellies-jelly-babies-with-fruit-essence,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
chili_chili_vegetable_chili_pepper_chili_pepper_vegetable_chilli_chilli_vegetable_chilly_chilly,reject,False,,18,354,18,354,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,chili/chili vegetable/chili pepper/chili pepper vegetable/chilli/chilli vegetable/chilly/chilly,yolo_detection,,,too_few_eligible_images
ginger_gingerroot,reject,False,,18,94,18,94,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,ginger/gingerroot,yolo_detection,,,too_few_eligible_images
bagel_without_filling,reject,False,,34,36,17,18,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,bagel-without-filling,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
buckwheat_pancake,reject,False,,34,34,17,17,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,buckwheat-pancake,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
oat_milk,reject,False,,34,34,17,17,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,oat-milk,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
okra,reject,False,,17,17,17,17,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,okra,segmentation_or_mask,,,too_few_eligible_images
chocolate_filled,reject,False,,32,34,16,17,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,chocolate-filled,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
light_beer,reject,False,,32,32,16,16,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,light-beer,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
tea_ginger,reject,False,,32,38,16,19,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,tea-ginger,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
tea_rooibos,reject,False,,32,32,16,16,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,tea-rooibos,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
cayenne_cayenne_spice_cayenne_pepper_cayenne_pepper_spice_red_pepper_red_pepper,reject,False,,16,49,16,49,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,cayenne/cayenne spice/cayenne pepper/cayenne pepper spice/red pepper/red pepper,yolo_detection,,,too_few_eligible_images
tea_fruit,reject,False,,30,32,15,16,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,tea-fruit,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
tea_spice,reject,False,,30,32,15,16,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,tea-spice,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
popcorn,reject,False,,130,130,14,14,2,1,fontainenathan/foodseg103|rkuo2000/uecfood256,fontainenathan/foodseg103,popcorn,uec_bbox_metadata_review,source_decision:HOLD_LICENSE,,too_few_eligible_images
oil,reject,False,,26,26,13,13,2,1,awsaf49/food-recognition-2022-dataset|sainikhileshreddy/food-recognition-2022,awsaf49/food-recognition-2022-dataset,oil,annotation_category_review,source_decision:HOLD_LICENSE_OR_DUPLICATE,,too_few_eligible_images
king_oyster_mushroom,reject,False,,13,13,13,13,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,king oyster mushroom,segmentation_or_mask,,,too_few_eligible_images
seaweed,reject,False,,12,12,12,12,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,seaweed,segmentation_or_mask,,,too_few_eligible_images
papaya,reject,False,,10,206,10,206,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,papaya,yolo_detection,,,too_few_eligible_images
oyster_mushroom,reject,False,,1076,1076,9,9,2,1,fontainenathan/foodseg103|zachaluza/cnfood-241,fontainenathan/foodseg103,Oyster mushroom|oyster mushroom,classification_pseudo_box_review,private_or_noncommercial_license:cc-by-nc-3.0,,too_few_eligible_images
date,reject,False,,9,9,9,9,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,date,segmentation_or_mask,,,too_few_eligible_images
enoki_mushroom,reject,False,,9,9,9,9,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,enoki mushroom,segmentation_or_mask,,,too_few_eligible_images
fig_fig_fruit,reject,False,,8,169,8,169,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,fig/fig fruit,yolo_detection,,,too_few_eligible_images
date_date_fruit,reject,False,,7,112,7,112,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,date/date fruit,yolo_detection,,,too_few_eligible_images
turnip,reject,False,,7,109,7,109,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,turnip,yolo_detection,,,too_few_eligible_images
bamboo_shoots,reject,False,,6,6,6,6,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,bamboo shoots,segmentation_or_mask,,,too_few_eligible_images
clementine,reject,False,,6,109,6,109,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,clementine,yolo_detection,,,too_few_eligible_images
gourd,reject,False,,6,101,6,101,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,gourd,yolo_detection,,,too_few_eligible_images
hamburg,reject,False,,6,6,6,6,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,hamburg,segmentation_or_mask,,,too_few_eligible_images
persimmon,reject,False,,6,22,6,22,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,persimmon,yolo_detection,,,too_few_eligible_images
prune,reject,False,,5,33,5,33,1,1,henningheyen/lvis-fruits-and-vegetables-dataset,henningheyen/lvis-fruits-and-vegetables-dataset,prune,yolo_detection,,,too_few_eligible_images
pudding,reject,False,,5,5,5,5,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,pudding,segmentation_or_mask,,,too_few_eligible_images
egg_tart,reject,False,,1071,1071,4,4,2,1,fontainenathan/foodseg103|zachaluza/cnfood-241,fontainenathan/foodseg103,Egg Tart|egg tart,classification_pseudo_box_review,private_or_noncommercial_license:cc-by-nc-3.0,,too_few_eligible_images
kelp,reject,False,,3,3,3,3,1,1,fontainenathan/foodseg103,fontainenathan/foodseg103,kelp,segmentation_or_mask,,,too_few_eligible_images
deepfruits_dataset_of_fruits_images_with_different_combinations_for_fruit_recognition_and_calories_estimation,reject,False,,1,1,1,1,1,1,warcoder/fruit-recognition-and-calories-estimation,warcoder/fruit-recognition-and-calories-estimation,DeepFruits Dataset of Fruits Images with different combinations for Fruit Recognition and Calories Estimation,classification_pseudo_box_review,,,too_few_eligible_images
con_nguoi,reject,False,,32902,49468,0,0,1,0,thomasnguyen6868/vietfood68,,Con nguoi,yolo_detection,private_or_noncommercial_license:cc-by-nc-sa-4.0,,base_reject_alias
pho_mai,reject,False,,6376,14571,0,0,1,0,thomasnguyen6868/vietfood68,,Pho mai,yolo_detection,private_or_noncommercial_license:cc-by-nc-sa-4.0,,base_reject_alias
166,reject,False,,1317,1317,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,166,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
176,reject,False,,1317,1317,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,176,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
173,reject,False,,1316,1316,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,173,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
201,reject,False,,1316,1316,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,201,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
125,reject,False,,1315,1315,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,125,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
155,reject,False,,1315,1315,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,155,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
200,reject,False,,1315,1315,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,200,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
159,reject,False,,1314,1314,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,159,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
134,reject,False,,1313,1313,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,134,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
135,reject,False,,1313,1313,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,135,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
139,reject,False,,1313,1313,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,139,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
165,reject,False,,1313,1313,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,165,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
195,reject,False,,1313,1313,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,195,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
142,reject,False,,1312,1312,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,142,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
170,reject,False,,1312,1312,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,170,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
207,reject,False,,1312,1312,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,207,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
164,reject,False,,1311,1311,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,164,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
189,reject,False,,1311,1311,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,189,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
197,reject,False,,1311,1311,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,197,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
158,reject,False,,1310,1310,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,158,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
161,reject,False,,1310,1310,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,161,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
185,reject,False,,1310,1310,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,185,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
131,reject,False,,1309,1309,0,0,2,0,shanemarvinmay/food-image-dataset|yihfeng/chinesefoodnet,,131,classification_pseudo_box_review,source_decision:HOLD_DUPLICATE_ADAPTER_REQUIRED|source_decision:HOLD_LICENSE_AND_SIZE,,numeric_or_placeholder_label
